Flight ID,Aircraft Type,Departure Airport,Arrival Airport,Distance (km),Duration (hours),Cruising Altitude (ft),Wind Speed (km/h),Temperature (°C),SAF Percentage,Jet A-1 Percentage,Fuel Consumption (liters),Passenger Load,Cargo Load (kg),CO2 Emissions (kg)
F2210,Boeing 777,HAM,CPH,5785,7.67,32210,69,15,0.0,1.0,33656,326,3315,93980.15
F2211,Boeing 737,LYS,EDI,6971,11.47,39360,40,31,0.08591735095722618,0.9140826490427738,34093,282,7981,104504.82
F2212,Boeing 777,VIE,LHR,7763,9.24,40301,52,6,0.007448697125266368,0.9925513028747336,6646,194,2136,17055.81
F2213,Airbus A350,NAP,VCE,5436,6.9,31793,102,6,0.0843108864828685,0.9156891135171314,6306,290,8445,19105.1
F2214,Airbus A350,MXP,CDG,1944,2.47,30918,12,14,0.08350277322582922,0.9164972267741708,23787,180,5509,60697.72
F2215,Airbus A350,LIS,LHR,9427,13.58,38811,86,22,0.0,1.0,21379,181,9421,54955.28
F2216,Boeing 787,EDI,EDI,9266,10.41,31703,61,36,0.004938224239282508,0.9950617757607175,19782,210,8194,57024.27
F2217,Airbus A320,BSL,VIE,11213,13.97,37476,63,14,0.023355314403080397,0.9766446855969196,13428,313,6109,36411.56
F2218,Boeing 737,INN,VCE,7800,8.7,31838,80,-9,0.06383442093860094,0.9361655790613991,33289,57,9710,99552.32
F2219,Boeing 787,DUS,LYS,6488,9.66,36402,112,21,0.0,1.0,31008,286,10701,85280.7
F2220,Boeing 777,VCE,BCN,9675,15.15,33366,100,-9,0.08037611784732573,0.9196238821526743,22366,142,6337,58647.44
F2221,Boeing 737,LIS,FCO,2978,4.74,37136,27,-15,0.09002623865421083,0.9099737613457892,33337,222,1452,87614.41
F2222,Boeing 787,ORY,RTM,9064,14.83,36504,31,11,0.0843910123109619,0.9156089876890381,28054,305,11865,73522.82
F2223,Boeing 777,INN,DUS,10424,13.56,40176,111,19,0.0,1.0,6870,154,11611,17940.83
F2224,Airbus A350,BLQ,TLS,9260,11.75,30615,9,25,0.0,1.0,5833,200,4225,17246.92
F2225,Airbus A320,FAO,MUC,2704,3.6,34922,5,27,0.04704475054750667,0.9529552494524933,25967,295,2869,77705.1
F2226,Airbus A350,AGP,FRA,1989,3.02,36666,48,40,0.0,1.0,30823,342,3754,86893.5
F2227,Boeing 737,LHR,INN,6974,11.49,32338,88,40,0.0,1.0,12126,65,2088,30554.17
F2228,Boeing 787,AGP,VLC,11143,15.26,33993,96,33,0.0,1.0,19444,336,9983,56631.92
F2229,Boeing 737,FRA,CPH,11707,14.44,40429,100,-2,0.045742046678951924,0.9542579533210481,12530,136,1047,37267.67
F2230,Airbus A350,CPH,EDI,1342,1.58,37447,0,14,0.0022559147033373583,0.9977440852966626,31963,245,7057,85225.35
F2231,Boeing 787,MUC,FRA,6182,6.96,31773,55,31,0.048943990796110476,0.9510560092038896,44800,116,5204,135357.61
F2232,Boeing 787,BLQ,FAO,5211,7.71,36320,17,-2,0.0,1.0,20101,112,4376,52489.24
F2233,Boeing 787,HAM,BRU,9602,14.67,30948,107,10,0.04476051326340483,0.9552394867365952,10311,311,9836,29251.59
F2234,Airbus A350,MXP,HAM,10974,17.52,35736,10,24,0.06694413917395341,0.9330558608260466,8928,237,2431,22912.18
F2235,Airbus A320,LHR,ORY,4016,4.58,31797,45,1,0.0091391026057711,0.9908608973942289,9837,220,6878,27725.29
F2236,Boeing 787,VCE,FRA,2992,3.71,36414,31,39,0.09499963269299248,0.9050003673070075,24956,116,502,65810.39
F2237,Boeing 787,MXP,NAP,4857,6.7,34834,27,35,0.05379206950843007,0.9462079304915699,23627,295,3291,66146.84
F2238,Boeing 787,STN,LIS,630,1.03,30640,96,26,0.09292495013631474,0.9070750498636853,15842,325,5084,42267.24
F2239,Airbus A350,LHR,AGP,10746,15.28,38925,38,5,0.00955472923122802,0.990445270768772,34199,69,8545,103882.58
F2240,Airbus A320,BER,LGW,9819,14.72,31183,1,37,0.0,1.0,19826,145,8584,58983.91
F2241,Boeing 787,FRA,LGW,4355,6.3,34699,44,13,0.09907554434001464,0.9009244556599854,26414,294,10482,78525.58
F2242,Boeing 777,ORY,BCN,8949,10.6,39097,46,8,0.047790538757275194,0.9522094612427248,21482,297,2917,62691.33
F2243,Boeing 737,SZG,SZG,9684,12.04,35149,109,4,0.0994272714598846,0.9005727285401154,23309,223,1175,59857.32
F2244,Boeing 787,LYS,TLS,11698,19.47,32195,64,9,0.06447036360866816,0.9355296363913318,15818,258,9092,45837.59
F2245,Boeing 737,ZRH,GVA,8550,14.17,35963,44,16,0.06253693588048617,0.9374630641195139,28294,259,7280,77349.97
F2246,Boeing 737,HAM,DUS,2147,2.81,39869,45,28,0.038608620228404555,0.9613913797715954,32620,287,11884,89431.99
F2247,Airbus A350,MAD,NAP,2785,4.48,30345,104,29,0.07266881212427741,0.9273311878757226,31631,251,10047,95006.97
F2248,Boeing 787,ORY,ORY,790,1.16,40951,95,-9,0.0,1.0,20404,219,3439,56285.64
F2249,Boeing 737,LHR,ANR,1962,2.63,38946,99,19,0.09733083240421578,0.9026691675957842,24999,277,4416,74508.82
F2250,Airbus A320,FCO,BER,6743,8.92,38114,87,15,0.07808244358906871,0.9219175564109313,12192,62,11151,29954.77
F2251,Airbus A320,FAO,BCN,10907,12.72,30457,68,23,0.02342410081726102,0.976575899182739,6083,129,747,16851.16
F2252,Boeing 777,HAM,SZG,668,0.92,37862,37,6,0.037377249098355915,0.9626227509016441,11522,294,4450,35392.47
F2253,Airbus A320,MAD,ANR,11080,13.54,34052,18,-1,0.0,1.0,8399,338,9120,23513.88
F2254,Airbus A320,MAD,ANR,4133,5.94,35947,18,40,0.04455779970205486,0.9554422002979451,28662,157,8732,82389.6
F2255,Airbus A320,CPH,MAN,334,0.39,35119,52,23,0.025357695566712735,0.9746423044332873,13910,311,2338,39498.92
F2256,Airbus A350,AMS,AMS,7761,12.03,36275,54,14,0.027918406571266787,0.9720815934287332,32276,245,4218,93074.72
F2257,Airbus A350,HAM,ZRH,3878,6.43,30954,32,22,0.08104119984110518,0.9189588001588949,11462,170,7838,32150.52
F2258,Airbus A350,ZRH,EDI,5179,7.34,39266,62,13,0.06625578101182109,0.9337442189881789,29600,70,4823,75087.98
F2259,Airbus A350,BER,ORY,1246,1.39,33956,61,21,0.0788998067220827,0.9211001932779173,25710,231,4068,74199.78
F2260,Boeing 737,BSL,MUC,9684,11.16,38138,49,-8,0.05108576562986266,0.9489142343701373,11714,194,11320,29850.87
F2261,Airbus A350,GVA,VIE,8376,11.62,31984,93,-15,0.012370846303170414,0.9876291536968296,6245,154,11393,15862.89
F2262,Airbus A350,DUS,ZRH,7718,11.14,39322,66,0,0.0,1.0,27171,272,1376,84049.34
F2263,Boeing 787,LHR,VIE,11928,19.45,38807,38,30,0.0,1.0,9951,115,1264,29550.06
F2264,Airbus A350,ANR,AMS,4615,7.27,30588,49,-10,0.0,1.0,28192,302,7717,85652.78
F2265,Airbus A350,BSL,HEL,1628,2.5,35072,99,-7,0.0,1.0,25752,83,2033,66532.86
F2266,Boeing 787,BCN,DUS,3565,3.98,39621,37,-7,0.024340765113960453,0.9756592348860396,10073,307,2459,25536.09
F2267,Boeing 787,AMS,FRA,1433,1.78,36495,109,39,0.06544156315143,0.93455843684857,32829,86,1925,95994.53
F2268,Boeing 787,DUS,MAD,7540,10.9,31025,98,17,0.012570623845338635,0.9874293761546613,10637,103,1384,31159.61
F2269,Airbus A320,GVA,ORY,3250,3.72,36824,43,-11,0.0,1.0,32547,223,5440,104119.73
F2270,Boeing 777,OPO,VIE,4541,6.05,38919,36,21,0.0035136819686271362,0.9964863180313729,8504,66,3529,22163.99
F2271,Boeing 777,CPH,HEL,7701,9.3,31790,74,27,0.0,1.0,25085,210,10774,69754.88
F2272,Boeing 777,ARN,ZRH,6982,8.81,36171,60,-15,0.07245160934640874,0.9275483906535913,8632,52,11252,25200.65
F2273,Airbus A350,BLQ,CPH,3927,4.72,38780,119,-8,0.07036092533558513,0.9296390746644149,26317,67,2453,76411.12
F2274,Boeing 737,LIS,TLS,9227,10.51,32180,18,-6,0.08924956749649336,0.9107504325035066,9919,117,1390,26151.13
F2275,Boeing 777,BSL,ARN,4138,6.0,34791,84,3,0.051797136605931916,0.9482028633940681,13477,211,10444,38613.56
F2276,Boeing 737,BER,PMI,3757,4.36,32095,14,15,0.0913887412665861,0.9086112587334139,31931,112,982,93470.81
F2277,Boeing 737,RTM,FRA,10440,17.38,38553,12,26,0.07497470466115208,0.9250252953388479,8162,185,730,20570.86
F2278,Airbus A350,FRA,HAM,10142,11.39,31886,88,-12,0.004442054092241444,0.9955579459077586,24793,192,6073,71278.64
F2279,Airbus A320,BER,LIS,10616,15.52,37843,105,-15,0.03344820860275138,0.9665517913972487,9372,138,7634,27728.35
F2280,Boeing 737,EDI,BER,8426,10.86,38977,54,21,0.09648056542202937,0.9035194345779707,14953,343,7234,36825.54
F2281,Airbus A350,FRA,BLQ,4958,5.77,33162,12,-13,0.05765527844627332,0.9423447215537267,29475,161,11837,75013.71
F2282,Boeing 777,OSL,EIN,11691,13.38,37391,45,28,0.013064323121191202,0.9869356768788088,6684,58,8020,19142.08
F2283,Airbus A320,EIN,MAD,2846,3.83,37709,57,2,0.03559373996311645,0.9644062600368836,29174,249,3650,83559.12
F2284,Airbus A320,EDI,ZRH,3820,6.11,30897,110,35,0.053404861983314934,0.946595138016685,8032,163,3942,20458.68
F2285,Boeing 737,ZRH,LHR,5782,6.79,32003,43,18,0.022305088036748813,0.9776949119632512,32006,86,3064,96468.98
F2286,Boeing 787,ORY,LHR,10387,12.12,36994,93,-1,0.06775994577297886,0.9322400542270212,28423,320,5224,73413.01
F2287,Boeing 737,OSL,OPO,10314,15.02,39023,19,23,0.0,1.0,5221,85,6306,16401.63
F2288,Boeing 737,GVA,STN,1015,1.32,35479,51,-6,0.0747759802602157,0.9252240197397843,27357,244,6269,82722.07
F2289,Airbus A320,AMS,MAN,8213,10.63,30668,89,17,0.0,1.0,23244,100,9732,73434.26
F2290,Airbus A320,NCE,BER,2007,3.32,31180,59,14,0.06269471175222678,0.9373052882477733,18559,111,7476,52108.55
F2291,Airbus A320,ORY,CDG,11736,17.83,37106,15,-8,0.0909764372863577,0.9090235627136423,18199,54,10151,51979.87
F2292,Airbus A350,PMI,ARN,6117,6.98,34527,31,2,0.07230997984797215,0.9276900201520278,10210,259,1735,31270.73
F2293,Airbus A350,AMS,RTM,2278,2.68,36527,2,15,0.02254899983012998,0.97745100016987,21534,154,1637,57096.91
F2294,Boeing 737,ANR,SZG,10800,13.33,33232,60,9,0.06454609722402424,0.9354539027759757,24134,257,2974,60136.54
F2295,Boeing 737,ARN,STN,4307,5.38,33080,60,9,0.09446246749879891,0.9055375325012011,13378,229,690,39905.4
F2296,Boeing 777,HEL,LIS,8381,12.29,40442,106,6,0.0,1.0,28073,163,6008,75486.38
F2297,Boeing 787,FRA,VCE,8648,11.79,35272,54,1,0.0355982881751336,0.9644017118248664,31527,157,3748,85538.4
F2298,Boeing 737,VLC,BSL,5314,6.61,32844,63,28,0.08975462012261795,0.9102453798773821,28307,286,7030,86324.41
F2299,Boeing 787,EIN,LHR,5846,7.19,37517,81,2,0.05476891980935206,0.9452310801906479,25803,327,10621,77629.15
F2300,Boeing 777,LIS,NAP,5809,9.64,36260,86,-7,0.0365797249999583,0.9634202750000417,11116,326,4210,27768.49
F2301,Airbus A320,STN,AMS,1315,1.63,33808,44,2,0.05804315778363072,0.9419568422163693,16080,51,3959,47345.21
F2302,Airbus A350,VIE,FCO,8894,10.34,34798,70,28,0.0,1.0,11679,337,11035,33843.4
F2303,Boeing 777,ORY,CPH,11262,16.74,37686,100,-11,0.0,1.0,10267,178,8253,29105.71
F2304,Airbus A350,HEL,ARN,932,1.46,31419,28,-7,0.09805059213324878,0.9019494078667513,22270,59,10376,66496.79
F2305,Airbus A350,ORY,OSL,9581,15.29,31830,61,16,0.021584083422697645,0.9784159165773023,24323,299,5155,67089.94
F2306,Boeing 787,OSL,OSL,6925,10.39,35242,27,-14,0.026684652996162597,0.9733153470038374,17334,159,7511,53586.28
F2307,Boeing 777,VCE,CPH,5231,7.65,35399,103,-2,0.03466620967204794,0.9653337903279521,21608,138,11045,54252.82
F2308,Airbus A350,EIN,RTM,9748,15.95,33970,105,16,0.0,1.0,29599,129,3813,77772.58
F2309,Boeing 777,ARN,FRA,7374,9.34,36030,20,14,0.0,1.0,31648,72,7224,80383.82
F2310,Boeing 787,HAM,EDI,8083,11.11,40715,38,10,0.0021450675184397695,0.9978549324815602,11163,117,8877,28841.51
F2311,Airbus A350,EDI,NCE,729,0.82,32596,88,28,0.0941678542052747,0.9058321457947253,14760,296,6114,41201.68
F2312,Airbus A350,LYS,INN,1588,1.93,39106,12,-13,0.01405357960666618,0.9859464203933338,10456,163,7148,29480.77
F2313,Boeing 737,NCE,HAM,3713,4.32,37377,44,0,0.007963916159696228,0.9920360838403037,14599,140,2072,46290.42
F2314,Airbus A320,BLQ,HEL,785,1.09,30769,45,33,0.0,1.0,11733,168,4356,34920.59
F2315,Boeing 777,MXP,OSL,1254,2.05,37424,29,3,0.0,1.0,24068,242,10647,76426.59
F2316,Boeing 737,ORY,OSL,4001,6.26,39426,63,13,0.05913940477159122,0.9408605952284088,14118,212,7264,42814.43
F2317,Airbus A350,HAM,OSL,1717,2.19,37546,102,30,0.030673689905327286,0.9693263100946727,28014,140,4105,70780.16
F2318,Boeing 787,MAD,ZRH,5209,5.99,33431,106,9,0.0,1.0,30971,296,4325,95531.96
F2319,Airbus A320,VLC,ANR,1168,1.35,38912,59,32,0.026052772802236047,0.9739472271977639,33488,106,6670,97629.06
F2320,Airbus A320,HAM,GVA,8713,11.46,37229,71,-3,0.0872248257634403,0.9127751742365597,7669,142,4601,20358.03
F2321,Boeing 777,EIN,BSL,2149,3.53,40568,56,15,0.0,1.0,10352,302,8962,30698.23
F2322,Airbus A320,LIS,SZG,3326,4.19,36360,120,23,0.021274692337246506,0.9787253076627535,5348,243,7261,14731.06
F2323,Airbus A350,PMI,MAD,8935,11.04,32267,1,-5,0.036244580326705404,0.9637554196732946,6082,52,7923,17270.32
F2324,Boeing 737,OSL,OSL,3301,5.49,30512,23,-8,0.0,1.0,16204,156,1223,45593.77
F2325,Airbus A350,BSL,FAO,7550,12.24,39190,38,39,0.06184992921915841,0.9381500707808416,10167,223,5997,26628.19
F2326,Boeing 777,BCN,ARN,9163,14.4,30718,107,24,0.01754917433509645,0.9824508256649036,8792,258,10015,24098.11
F2327,Boeing 787,BSL,VCE,2651,3.71,40223,62,34,0.0,1.0,30330,141,1974,78919.99
F2328,Airbus A350,FRA,CPH,8340,10.97,31885,115,24,0.04642146438243477,0.9535785356175652,6655,335,2343,19449.36
F2329,Boeing 787,SZG,RTM,4092,6.16,39536,67,8,0.05037284482244331,0.9496271551775567,12361,97,8390,32358.87
F2330,Boeing 787,LGW,NCE,1259,1.42,40582,51,33,0.0296520446011299,0.9703479553988701,34214,162,3787,97215.26
F2331,Airbus A320,OSL,ORY,6210,10.23,36620,94,-14,0.06700960833426224,0.9329903916657377,10368,169,5810,32067.66
F2332,Boeing 787,LYS,HEL,7291,8.67,33031,76,11,0.02877093736031047,0.9712290626396896,12847,96,8266,40053.88
F2333,Airbus A350,MXP,FAO,5457,8.3,40175,16,-5,0.022445893376979845,0.9775541066230201,6180,225,1571,19572.43
F2334,Boeing 737,NAP,SZG,6497,8.67,34479,20,27,0.010449825170923178,0.9895501748290768,20134,168,3461,56152.99
F2335,Boeing 737,BSL,ARN,5572,6.53,30017,7,32,0.054503396139246735,0.9454966038607533,28318,231,4579,80750.5
F2336,Airbus A320,LHR,INN,7556,8.7,31047,116,23,0.032436606513895704,0.9675633934861043,7287,97,6713,21318.15
F2337,Boeing 777,TLS,LGW,5343,7.77,33122,83,-1,0.03550811862606499,0.964491881373935,21931,86,5568,60221.92
F2338,Airbus A350,INN,VCE,10116,13.42,40309,1,7,0.04942433855386023,0.9505756614461398,14991,202,11296,43922.94
F2339,Boeing 777,VLC,CDG,8656,10.78,36869,86,7,0.021176741805269128,0.9788232581947309,34432,159,9321,104053.73
F2340,Airbus A350,BSL,BRU,11309,13.62,36235,52,22,0.02393334642237618,0.9760666535776238,34109,289,2671,102038.34
F2341,Boeing 737,LHR,SZG,11088,16.84,38771,118,30,0.030990174917770164,0.9690098250822299,11534,69,3386,30505.74
F2342,Boeing 787,SZG,VCE,4792,6.76,32783,110,21,0.0,1.0,23704,61,9218,75792.08
F2343,Boeing 777,CDG,EIN,3894,5.27,37369,12,36,0.08418650776936804,0.915813492230632,28512,140,8179,83293.3
F2344,Airbus A320,EDI,FAO,8074,10.11,33509,29,11,0.006330985039306025,0.9936690149606939,26649,252,3298,69737.77
F2345,Airbus A350,NCE,NAP,8715,9.75,33491,83,-3,0.02188020572234092,0.978119794277659,6414,150,5966,19448.84
F2346,Airbus A350,BER,EDI,11774,13.44,37087,20,23,0.07052182723502469,0.9294781727649754,7881,249,11015,23871.54
F2347,Boeing 777,BLQ,BCN,4822,7.27,40319,3,0,0.0037553610996925225,0.9962446389003075,9182,221,6693,28937.72
F2348,Airbus A320,BLQ,NAP,1268,1.52,37358,87,7,0.05873056741311307,0.9412694325868869,9751,273,4941,25278.66
F2349,Airbus A320,EIN,MUC,9456,15.27,31131,88,2,0.013941690961981357,0.9860583090380186,25470,94,9592,80730.21
F2350,Airbus A320,BER,ORY,5224,6.44,35117,98,31,0.06612304828317454,0.9338769517168255,33341,160,4210,99176.56
F2351,Boeing 787,BLQ,AGP,6603,8.89,37647,71,23,0.029609302375801838,0.9703906976241982,29562,58,9525,87708.03
F2352,Boeing 737,HAM,VCE,1525,2.04,36787,84,25,0.060003500296072966,0.9399964997039271,20504,172,11351,57401.08
F2353,Boeing 787,VCE,GVA,1990,2.3,37035,114,8,0.08637617792961272,0.9136238220703873,26178,199,8626,67667.51
F2354,Boeing 737,BSL,NCE,5855,7.04,39971,106,21,0.06490156926397861,0.9350984307360214,13123,162,6463,35083.05
F2355,Boeing 787,PMI,VCE,1883,2.27,34543,82,28,0.028838720398858455,0.9711612796011415,8018,194,9933,24499.12
F2356,Airbus A320,BRU,NAP,6575,8.8,32391,1,-14,0.09292743743801052,0.9070725625619895,13331,208,659,38044.33
F2357,Boeing 737,ANR,LGW,2017,2.8,38661,58,-12,0.09328101076882311,0.9067189892311769,6610,187,10783,19048.13
F2358,Boeing 737,LGW,AGP,5775,8.54,35995,70,21,0.02210730050524591,0.9778926994947541,30342,57,1121,86998.5
F2359,Boeing 737,FCO,ORY,8711,10.63,33662,67,25,0.014985504487526669,0.9850144955124733,27424,348,2171,80481.5
F2360,Boeing 777,INN,GVA,525,0.83,40742,86,18,0.05954867071797207,0.9404513292820279,33890,320,7210,87674.45
F2361,Boeing 787,AGP,AMS,5824,9.03,40412,19,26,0.07287067218559692,0.927129327814403,17532,349,3953,46826.36
F2362,Airbus A350,BLQ,FRA,7317,11.26,32851,42,17,0.0,1.0,17957,344,2110,45183.38
F2363,Boeing 737,VCE,MAN,7251,8.37,40549,46,39,0.031759213579691206,0.9682407864203088,7811,339,6908,24248.48
F2364,Airbus A320,FRA,CDG,2081,2.4,40633,8,-12,0.0,1.0,16235,94,9094,44967.78
F2365,Airbus A350,EDI,HEL,338,0.47,40729,71,-12,0.004322646814168241,0.9956773531858317,30153,199,7817,92204.2
F2366,Airbus A320,RTM,MAD,425,0.6,36374,63,34,0.011251161644517194,0.9887488383554828,14345,249,7837,42172.44
F2367,Airbus A350,VCE,LYS,5563,8.14,38790,35,16,0.0,1.0,33829,126,6085,89383.7
F2368,Boeing 737,ORY,NCE,4845,6.54,33145,91,-2,0.08256695298116945,0.9174330470188305,24309,229,2897,67686.51
F2369,Boeing 777,LYS,BLQ,2179,3.03,40549,105,23,0.08221515640865856,0.9177848435913414,14459,161,2501,38157.97
F2370,Boeing 787,HEL,VIE,3798,5.36,34264,85,-14,0.02212858364030114,0.9778714163596989,33077,289,6454,95434.22
F2371,Boeing 777,LIS,DUS,491,0.71,34963,46,17,0.08604340440606997,0.91395659559393,8355,329,11773,22729.43
F2372,Airbus A320,BRU,RTM,4922,6.06,40555,27,-3,0.052542417097150296,0.9474575829028498,21535,84,10400,63802.63
F2373,Airbus A350,NCE,OPO,5731,8.16,38127,27,34,0.0,1.0,19154,285,5495,48367.77
F2374,Boeing 737,BSL,FCO,7663,9.6,32474,63,25,0.07449111847146397,0.925508881528536,19510,96,9444,56670.7
F2375,Airbus A320,FAO,LIS,11079,13.18,30699,59,18,0.05515849925419031,0.9448415007458097,11421,150,8065,34057.0
F2376,Boeing 777,BRU,PMI,6002,7.1,38989,75,30,0.03810554597509089,0.9618944540249091,26791,140,4625,71879.26
F2377,Airbus A350,LGW,FCO,5537,6.43,30603,24,14,0.000559620837953656,0.9994403791620463,29562,161,5631,88300.37
F2378,Boeing 787,LGW,OSL,1750,2.78,30054,117,36,0.04429677165472164,0.9557032283452783,20878,139,9349,65489.33
F2379,Airbus A350,FRA,NCE,4431,5.96,30789,105,31,0.024247407144590772,0.9757525928554093,8873,131,4683,22267.23
F2380,Airbus A350,HAM,BRU,8726,11.07,37200,72,37,0.06261920971780556,0.9373807902821945,30679,214,10289,79945.92
F2381,Airbus A320,VIE,ARN,1911,2.65,37465,46,19,0.05435953331815511,0.9456404666818449,31230,322,3718,92118.75
F2382,Boeing 787,ARN,AGP,11341,16.45,32742,17,8,0.0,1.0,6289,122,6169,19803.26
F2383,Airbus A320,VCE,LIS,7826,10.23,31249,6,-7,0.002528958686417049,0.997471041313583,9695,290,1491,24478.84
F2384,Airbus A320,SZG,BCN,938,1.5,30732,78,36,0.05499947171702359,0.9450005282829764,29791,308,9461,87201.16
F2385,Airbus A320,AMS,ARN,9746,11.42,36932,47,-5,0.07784661651873225,0.9221533834812677,26265,309,4074,66485.0
F2386,Airbus A350,BER,BER,6770,9.12,40960,65,-5,0.0,1.0,13750,115,9686,39976.77
F2387,Airbus A320,BLQ,LHR,6195,7.45,34018,51,32,0.09058614906975307,0.909413850930247,10869,56,9700,28920.92
F2388,Boeing 777,ORY,LGW,9772,16.25,34178,0,-7,0.0,1.0,25614,116,2106,77593.94
F2389,Airbus A350,CDG,LYS,950,1.11,32292,62,2,0.0425558690825974,0.9574441309174027,22139,302,2226,60634.83
F2390,Boeing 737,NCE,ANR,9762,15.82,31124,75,-9,0.0,1.0,17596,122,3330,53190.37
F2391,Boeing 787,SZG,ARN,9629,15.08,30623,33,30,0.023546137089300548,0.9764538629106995,34936,328,1952,103279.15
F2392,Airbus A350,NAP,RTM,7658,11.7,34457,0,1,0.0,1.0,7783,237,6134,19734.96
F2393,Boeing 777,NCE,INN,1875,2.56,34734,66,25,0.08035671794281841,0.9196432820571816,33111,165,3933,99550.81
F2394,Airbus A350,ARN,ANR,8841,11.87,40419,100,-9,0.03877540056071166,0.9612245994392883,29287,288,3549,73123.7
F2395,Boeing 737,BER,VIE,3504,5.41,39872,12,18,0.0,1.0,8119,134,9327,22775.94
F2396,Airbus A320,LIS,ORY,2094,2.42,38936,94,35,0.0,1.0,5295,113,2635,15060.4
F2397,Airbus A350,AGP,RTM,1193,1.76,38278,89,19,0.0,1.0,5103,350,10620,15417.36
F2398,Airbus A320,NAP,NCE,7523,10.7,30761,13,1,0.0,1.0,12248,218,8920,31491.63
F2399,Boeing 737,ZRH,ORY,1183,1.68,40570,84,21,0.0,1.0,33892,180,9046,93168.33
F2400,Airbus A350,ZRH,OPO,1244,1.62,30496,34,-8,0.0,1.0,34577,331,676,96940.73
F2401,Boeing 737,FRA,ANR,1723,2.43,33463,100,-14,0.03633596027314186,0.9636640397268581,36071,174,7253,95695.67
F2402,Boeing 737,HEL,LYS,11928,18.35,30546,83,-3,0.0,1.0,25330,289,7951,73623.64
F2403,Boeing 737,MXP,VCE,11263,18.35,37291,36,5,0.0,1.0,15549,290,7894,48897.15
F2404,Airbus A350,INN,TLS,2960,3.85,39297,115,-14,0.02397582157253965,0.9760241784274604,15115,206,504,40641.27
F2405,Airbus A350,EDI,BLQ,879,0.98,33737,104,-7,0.051160167593924326,0.9488398324060757,5886,178,3534,16101.02
F2406,Airbus A350,MAN,SZG,9389,15.48,37716,84,24,0.09180106785672681,0.9081989321432732,18972,328,2337,57299.67
F2407,Boeing 787,PMI,MXP,5125,6.51,36557,85,21,0.021167968342176914,0.9788320316578231,24235,67,11541,62575.98
F2408,Boeing 787,ORY,BLQ,11902,18.42,39081,23,18,0.0,1.0,30721,61,10098,86301.65
F2409,Boeing 777,VCE,AMS,9208,10.55,34566,56,-6,0.01649012419642537,0.9835098758035746,32739,240,3795,82836.74
F2410,Boeing 777,VIE,FAO,10426,16.01,39676,66,30,0.032064578632294415,0.9679354213677056,11360,228,6362,34369.34
F2411,Airbus A350,SZG,ORY,5685,8.96,30370,21,-15,0.07930948439210624,0.9206905156078937,19913,127,9996,51085.61
F2412,Airbus A350,INN,GVA,7541,9.75,39149,17,-7,0.0,1.0,11302,226,2245,32849.71
F2413,Boeing 787,AGP,FCO,10862,13.61,30627,59,34,0.010971631110063829,0.9890283688899362,11602,332,994,34883.04
F2414,Boeing 737,AGP,NAP,11196,18.51,30174,36,-12,0.00921983201669635,0.9907801679833037,27083,340,7115,69491.65
F2415,Airbus A350,BLQ,PMI,4205,6.54,33313,60,17,0.02996195853739918,0.9700380414626009,34367,116,9603,97769.91
F2416,Boeing 737,INN,INN,9322,12.45,40103,103,5,0.042357606872900216,0.9576423931270998,24124,290,11189,62885.32
F2417,Airbus A350,VLC,MAN,2441,2.93,30162,84,25,0.0031135868399418845,0.9968864131600581,10786,328,4114,33287.83
F2418,Boeing 737,MUC,LGW,11068,17.57,40349,75,27,0.09165033706145176,0.9083496629385482,15055,82,9151,42443.99
F2419,Boeing 737,ANR,VIE,6408,10.57,40512,33,28,0.003112605531960111,0.9968873944680399,21118,201,5853,65733.32
